station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LNS,2022-01-02 11:06,53.10,50.00,89.18,200.00,6.00,0.00,29.57,null,3.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,53.10,KLNS 021106Z 20006KT 3SM BR OVC002 12/10 A2957 RMK AO2 T01170100,null
LNS,2022-01-02 11:53,52.00,50.00,92.86,0.00,0.00,0.00,29.57,1001.40,2.00,null,BKN,OVC,null,null,300.00,4200.00,null,null,BR,null,null,null,null,null,null,52.00,KLNS 021153Z 00000KT 2SM BR BKN003 OVC042 11/10 A2957 RMK AO2 SLP014 60007 70066 T01110100 10117 20106 55000,null
LNS,2022-01-02 12:53,52.00,48.90,89.13,0.00,0.00,0.00,29.59,1002.00,2.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,52.00,KLNS 021253Z 00000KT 2SM BR OVC003 11/09 A2959 RMK AO2 SLP020 T01110094,null
LNS,2022-01-02 13:00,51.10,48.90,92.14,0.00,0.00,0.00,29.59,null,1.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,51.10,KLNS 021300Z 00000KT 1SM BR OVC003 11/09 A2959 RMK AO2 T01060094,null
LNS,2022-01-02 13:06,51.10,48.90,92.14,0.00,0.00,0.00,29.60,null,0.25,null,OVC,null,null,null,300.00,null,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021306Z 00000KT 1/4SM FG OVC003 11/09 A2960 RMK AO2 T01060094,null
LNS,2022-01-02 13:25,51.10,48.00,89.09,0.00,0.00,0.00,29.61,null,0.25,null,BKN,OVC,null,null,300.00,4300.00,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021325Z 00000KT M1/4SM FG BKN003 OVC043 11/09 A2961 RMK AO2 T01060089,null
LNS,2022-01-02 13:33,51.10,48.00,89.09,0.00,0.00,0.00,29.61,null,0.25,null,BKN,OVC,null,null,300.00,4300.00,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021333Z 00000KT 1/4SM FG BKN003 OVC043 11/09 A2961 RMK AO2 T01060089,null
LNS,2022-01-02 13:53,51.10,48.00,89.09,290.00,3.00,0.00,29.63,1003.30,0.25,null,SCT,OVC,null,null,400.00,3900.00,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021353Z 29003KT 1/4SM FG SCT004 OVC039 11/09 A2963 RMK AO2 SLP033 T01060089,null
LNS,2022-01-02 14:00,51.10,48.00,89.09,0.00,0.00,0.00,29.63,null,0.25,null,BKN,OVC,null,null,400.00,3900.00,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021400Z 00000KT 1/4SM FG BKN004 OVC039 11/09 A2963 RMK AO2 T01060089,null
LNS,2022-01-02 14:20,51.10,48.90,92.14,290.00,3.00,0.00,29.64,null,0.50,null,FEW,null,null,null,400.00,null,null,null,FG,null,null,null,null,null,null,51.10,KLNS 021420Z 29003KT 1/2SM FG FEW004 11/09 A2964 RMK AO2 T01060094,null
LNS,2022-01-02 14:41,52.00,50.00,92.86,310.00,4.00,0.00,29.64,null,0.25,null,BKN,OVC,null,null,300.00,8000.00,null,null,FG,null,null,null,null,null,null,52.00,KLNS 021441Z 31004KT 1/4SM FG BKN003 OVC080 11/10 A2964 RMK AO2 T01110100,null
LNS,2022-01-02 14:53,53.10,50.00,89.18,290.00,5.00,0.00,29.65,1004.10,0.25,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,53.10,KLNS 021453Z 29005KT 1/4SM FG VV002 12/10 A2965 RMK AO2 SLP041 T01170100 53028,null
LNS,2022-01-02 15:14,53.10,51.10,92.89,270.00,6.00,0.00,29.67,null,0.75,null,VV ,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,53.10,KLNS 021514Z 27006KT 3/4SM BR VV002 12/11 A2967 RMK AO2 T01170106,null
LNS,2022-01-02 15:20,53.10,51.10,92.89,270.00,5.00,0.00,29.68,null,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,53.10,KLNS 021520Z 27005KT 2SM BR OVC002 12/11 A2968 RMK AO2 T01170106,null
LNS,2022-01-02 15:28,54.00,51.10,89.88,280.00,6.00,0.00,29.67,null,1.50,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,54.00,KLNS 021528Z 28006KT 1 1/2SM BR OVC002 12/11 A2967 RMK AO2 T01220106,null
LNS,2022-01-02 15:41,54.00,51.10,89.88,270.00,5.00,0.00,29.66,null,2.00,null,OVC,null,null,null,200.00,null,null,null,BR,null,null,null,null,null,null,54.00,KLNS 021541Z 27005KT 2SM BR OVC002 12/11 A2966 RMK AO2 T01220106,null
LNS,2022-01-02 15:53,54.00,51.10,89.88,270.00,6.00,0.00,29.67,1004.60,2.00,null,BKN,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,54.00,KLNS 021553Z 27006KT 2SM BR BKN003 12/11 A2967 RMK AO2 SLP046 T01220106,null
LNS,2022-01-02 16:02,54.00,51.10,89.88,270.00,6.00,0.00,29.67,null,2.50,null,SCT,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,54.00,KLNS 021602Z 27006KT 2 1/2SM BR SCT003 12/11 A2967 RMK AO2 T01220106,null
LNS,2022-01-02 16:32,55.00,52.00,89.59,240.00,5.00,0.00,29.66,null,3.00,null,BKN,null,null,null,8500.00,null,null,null,BR,null,null,null,null,null,null,55.00,KLNS 021632Z 24005KT 3SM BR BKN085 13/11 A2966 RMK AO2 T01280111,null
LNS,2022-01-02 16:53,55.00,52.00,89.59,260.00,5.00,0.00,29.67,1004.50,5.00,null,OVC,null,null,null,8500.00,null,null,null,BR,null,null,null,null,null,null,55.00,KLNS 021653Z 26005KT 5SM BR OVC085 13/11 A2967 RMK AO2 SLP045 T01280111,null
LNS,2022-01-02 17:53,59.00,53.10,80.75,270.00,9.00,0.00,29.67,1004.50,10.00,null,FEW,BKN,OVC,null,3500.00,4300.00,9000.00,null,null,null,null,null,null,null,null,59.00,KLNS 021753Z 27009KT 10SM FEW035 BKN043 OVC090 15/12 A2967 RMK AO2 SLP045 T01500117 10150 20106 51004,null
LNS,2022-01-02 18:53,61.00,53.10,75.20,270.00,9.00,0.00,29.66,1004.30,10.00,null,SCT,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,61.00,KLNS 021853Z 27009KT 10SM SCT095 16/12 A2966 RMK AO2 SLP043 T01610117,null
LNS,2022-01-02 19:53,61.00,51.10,69.86,260.00,8.00,0.00,29.68,1004.90,10.00,null,FEW,SCT,null,null,5000.00,9000.00,null,null,null,null,null,null,null,null,null,61.00,KLNS 021953Z 26008KT 10SM FEW050 SCT090 16/11 A2968 RMK AO2 SLP049 T01610106,null
LNS,2022-01-02 20:53,59.00,46.00,61.98,300.00,12.00,T,29.73,1006.70,10.00,null,OVC,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,59.00,KLNS 022053Z 30012KT 10SM OVC060 15/08 A2973 RMK AO2 RAB13E22 PRESRR SLP067 P0000 60000 T01500078 53021,null
LNS,2022-01-02 21:53,55.90,43.00,61.81,300.00,14.00,0.00,29.79,1008.90,10.00,23.00,OVC,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,55.90,KLNS 022153Z 30014G23KT 10SM OVC070 13/06 A2979 RMK AO2 PRESRR SLP089 T01330061,null
LNS,2022-01-02 22:53,51.10,39.90,65.38,330.00,15.00,0.00,29.86,1011.20,10.00,24.00,BKN,OVC,null,null,6000.00,9500.00,null,null,null,null,null,null,null,null,null,51.10,KLNS 022253Z 33015G24KT 10SM BKN060 OVC095 11/04 A2986 RMK AO2 SLP112 T01060044,null
LNS,2022-01-02 23:53,45.00,35.10,68.05,350.00,14.00,0.00,29.92,1013.20,10.00,null,SCT,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,37.92,KLNS 022353Z 35014KT 10SM SCT060 07/02 A2992 RMK AO2 PRESRR SLP132 60000 T00720017 10161 20072 51064,null
LNS,2022-01-03 00:26,44.10,33.10,65.02,340.00,16.00,0.00,29.93,null,10.00,25.00,BKN,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,36.19,KLNS 030026Z 34016G25KT 10SM BKN022 07/01 A2993 RMK AO2 T00670006,null
LNS,2022-01-03 00:53,43.00,32.00,64.88,360.00,11.00,0.00,29.94,1013.90,10.00,20.00,BKN,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,36.37,KLNS 030053Z 36011G20KT 10SM BKN022 06/00 A2994 RMK AO2 SLP139 T00610000,null
LNS,2022-01-03 01:53,39.90,28.90,64.49,10.00,12.00,0.00,29.97,1014.90,10.00,null,BKN,null,null,null,3100.00,null,null,null,null,null,null,null,null,null,null,32.06,KLNS 030153Z 01012KT 10SM BKN031 04/M02 A2997 RMK AO2 SLP149 T00441017,null
LNS,2022-01-03 02:53,39.00,28.90,66.79,360.00,9.00,0.00,30.00,1016.20,10.00,null,FEW,null,null,null,3500.00,null,null,null,null,null,null,null,null,null,null,32.22,KLNS 030253Z 36009KT 10SM FEW035 04/M02 A3000 RMK AO2 SLP162 T00391017 53028,null
LNS,2022-01-03 03:23,39.00,28.00,64.37,360.00,9.00,0.00,30.00,null,10.00,null,BKN,null,null,null,2600.00,null,null,null,null,null,null,null,null,null,null,32.22,KLNS 030323Z 36009KT 10SM BKN026 04/M02 A3000 RMK AO2 T00391022,null
LNS,2022-01-03 03:53,37.90,27.00,64.49,360.00,6.00,0.00,30.02,1016.70,10.00,null,BKN,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,32.64,KLNS 030353Z 36006KT 10SM BKN025 03/M03 A3002 RMK AO2 SLP167 T00331028,null
LNS,2022-01-03 04:53,37.00,26.10,64.38,330.00,8.00,0.00,30.05,1017.80,10.00,null,SCT,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,30.27,KLNS 030453Z AUTO 33008KT 10SM SCT024 03/M03 A3005 RMK AO2 SLP178 T00281033 401610028,null
LNS,2022-01-03 05:53,36.00,25.00,63.98,360.00,6.00,0.00,30.06,1018.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.35,KLNS 030553Z AUTO 36006KT 10SM CLR 02/M04 A3006 RMK AO2 SLP181 T00221039 10072 20022 51020,null
LNS,2022-01-03 06:53,36.00,24.10,61.62,10.00,8.00,0.00,30.08,1018.80,10.00,null,BKN,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,29.04,KLNS 030653Z AUTO 01008KT 10SM BKN100 02/M04 A3008 RMK AO2 SLP188 T00221044,null
LNS,2022-01-03 07:53,35.10,24.10,63.86,360.00,9.00,0.00,30.08,1018.70,10.00,null,OVC,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,27.37,KLNS 030753Z AUTO 36009KT 10SM OVC090 02/M04 A3008 RMK AO2 SLP187 T00171044,null
LNS,2022-01-03 08:53,34.00,23.00,63.72,10.00,11.00,0.00,30.06,1018.10,10.00,null,BKN,BKN,null,null,8500.00,12000.00,null,null,null,null,null,null,null,null,null,24.99,KLNS 030853Z AUTO 01011KT 10SM BKN085 BKN120 01/M05 A3006 RMK AO2 SLP181 T00111050 58001,null
LNS,2022-01-03 09:42,34.00,24.10,66.72,30.00,5.00,0.00,30.09,null,10.00,null,BKN,OVC,null,null,2400.00,10000.00,null,null,null,null,null,null,null,null,null,28.77,KLNS 030942Z AUTO 03005KT 10SM BKN024 OVC100 01/M04 A3009 RMK AO2 PRESRR T00111044,null
LNS,2022-01-03 09:53,34.00,24.10,66.72,50.00,7.00,0.00,30.09,1019.00,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,27.22,KLNS 030953Z AUTO 05007KT 10SM OVC024 01/M04 A3009 RMK AO2 SLP190 T00111044,null
LNS,2022-01-03 10:53,33.10,23.00,66.06,50.00,9.00,0.00,30.07,1018.40,10.00,null,BKN,OVC,null,null,2300.00,9500.00,null,null,null,null,null,null,null,null,null,24.88,KLNS 031053Z 05009KT 10SM BKN023 OVC095 01/M05 A3007 RMK AO2 SLP184 T00061050,null
LNS,2022-01-03 11:25,33.10,23.00,66.06,30.00,10.00,0.00,30.08,null,10.00,null,SCT,OVC,null,null,2300.00,10000.00,null,null,null,null,null,null,null,null,null,24.35,KLNS 031125Z 03010KT 10SM SCT023 OVC100 01/M05 A3008 RMK AO2 T00061050,null
LNS,2022-01-03 11:53,32.00,21.90,65.92,30.00,10.00,0.00,30.08,1018.80,10.00,null,FEW,OVC,null,null,2500.00,11000.00,null,null,null,null,null,null,null,null,null,22.97,KLNS 031153Z 03010KT 10SM FEW025 OVC110 00/M06 A3008 RMK AO2 SLP188 T00001056 10022 20000 51006,null
LNS,2022-01-03 12:53,30.90,19.00,60.92,30.00,7.00,0.00,30.11,1019.80,10.00,null,FEW,BKN,null,null,2500.00,12000.00,null,null,null,null,null,null,null,null,null,23.44,KLNS 031253Z 03007KT 10SM FEW025 BKN120 M01/M07 A3011 RMK AO2 PRESRR SLP198 T10061072,null
LNS,2022-01-03 13:53,30.00,14.00,50.88,20.00,11.00,0.00,30.14,1020.90,10.00,null,OVC,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,19.94,KLNS 031353Z 02011KT 10SM OVC095 M01/M10 A3014 RMK AO2 SLP209 T10111100,null
LNS,2022-01-03 14:53,30.00,14.00,50.88,30.00,10.00,0.00,30.13,1020.50,10.00,null,OVC,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,20.46,KLNS 031453Z 03010KT 10SM OVC100 M01/M10 A3013 RMK AO2 SLP205 T10111100 50016,null
LNS,2022-01-03 15:53,28.90,14.00,53.21,30.00,10.00,0.00,30.13,1020.60,10.00,null,OVC,null,null,null,10000.00,null,null,null,null,null,null,null,null,null,null,19.08,KLNS 031553Z 03010KT 10SM OVC100 M02/M10 A3013 RMK AO2 SLP206 T10171100,null
LNS,2022-01-03 16:53,28.90,15.10,55.83,350.00,10.00,0.00,30.07,1018.50,10.00,18.00,OVC,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,19.08,KLNS 031653Z 35010G18KT 10SM OVC110 M02/M09 A3007 RMK AO2 SLP185 T10171094,null
LNS,2022-01-03 17:53,28.90,12.90,50.70,340.00,9.00,0.00,30.07,1018.50,10.00,16.00,OVC,null,null,null,11000.00,null,null,null,null,null,null,null,null,null,null,19.66,KLNS 031753Z 34009G16KT 10SM OVC110 M02/M11 A3007 RMK AO2 SLP185 T10171106 10000 21017 58020,null
LNS,2022-01-03 18:53,28.90,12.90,50.70,340.00,14.00,0.00,30.03,1017.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.17,KLNS 031853Z 34014KT 10SM CLR M02/M11 A3003 RMK AO2 SLP172 T10171106,null
LNS,2022-01-03 19:53,30.00,12.00,46.59,350.00,16.00,0.00,30.09,1019.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.81,KLNS 031953Z 35016KT 10SM CLR M01/M11 A3009 RMK AO2 SLP193 T10111111,null
LNS,2022-01-03 20:53,28.90,12.90,50.70,340.00,15.00,0.00,30.12,1020.20,10.00,19.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.76,KLNS 032053Z 34015G19KT 10SM CLR M02/M11 A3012 RMK AO2 SLP202 T10171106 53017,null
LNS,2022-01-03 21:53,28.90,12.00,48.72,340.00,9.00,0.00,30.15,1021.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.66,KLNS 032153Z 34009KT 10SM CLR M02/M11 A3015 RMK AO2 SLP212 T10171111,null
LNS,2022-01-03 22:53,27.00,12.00,52.68,320.00,7.00,0.00,30.18,1022.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.68,KLNS 032253Z 32007KT 10SM CLR M03/M11 A3018 RMK AO2 SLP225 T10281111,null
LNS,2022-01-03 23:53,28.00,12.00,50.56,320.00,12.00,0.00,30.21,1023.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.91,KLNS 032353Z 32012KT 10SM CLR M02/M11 A3021 RMK AO2 SLP235 T10221111 11011 21028 53032,null
LNS,2022-01-04 00:53,27.00,10.90,50.17,320.00,8.00,0.00,30.24,1024.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.95,KLNS 040053Z 32008KT 10SM CLR M03/M12 A3024 RMK AO2 SLP245 T10281117,null
LNS,2022-01-04 01:53,27.00,10.00,48.20,340.00,11.00,0.00,30.26,1025.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.15,KLNS 040153Z 34011KT 10SM CLR M03/M12 A3026 RMK AO2 SLP250 T10281122,null
LNS,2022-01-04 02:53,26.10,10.00,50.02,350.00,10.00,0.00,30.26,1025.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.57,KLNS 040253Z 35010KT 10SM CLR M03/M12 A3026 RMK AO2 SLP253 T10331122 51018,null
LNS,2022-01-04 03:53,25.00,8.10,48.08,350.00,9.00,0.00,30.29,1026.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.81,KLNS 040353Z 35009KT 10SM CLR M04/M13 A3029 RMK AO2 SLP263 T10391133,null
LNS,2022-01-04 04:53,24.10,7.00,47.50,330.00,7.00,0.00,30.32,1027.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.15,KLNS 040453Z AUTO 33007KT 10SM CLR M04/M14 A3032 RMK AO2 SLP272 T10441139 400281044,null
LNS,2022-01-04 05:53,23.00,8.10,52.27,330.00,6.00,0.00,30.33,1027.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.69,KLNS 040553Z AUTO 33006KT 10SM CLR M05/M13 A3033 RMK AO2 SLP275 T10501133 11028 21050 51022,null
LNS,2022-01-04 06:53,23.00,9.00,54.44,290.00,3.00,0.00,30.36,1028.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.40,KLNS 040653Z AUTO 29003KT 10SM CLR M05/M13 A3036 RMK AO2 SLP285 T10501128,null
LNS,2022-01-04 07:53,21.00,10.00,61.95,290.00,4.00,0.00,30.37,1029.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.57,KLNS 040753Z AUTO 29004KT 10SM CLR M06/M12 A3037 RMK AO2 SLP291 T10611122,null
LNS,2022-01-04 08:53,21.00,10.90,64.48,300.00,5.00,0.00,30.38,1029.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.33,KLNS 040853Z AUTO 30005KT 10SM CLR M06/M12 A3038 RMK AO2 SLP294 T10611117 51017,null
LNS,2022-01-04 09:53,21.00,10.00,61.95,270.00,4.00,0.00,30.39,1029.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.57,KLNS 040953Z AUTO 27004KT 10SM CLR M06/M12 A3039 RMK AO2 SLP296 T10611122,null
LNS,2022-01-04 10:53,23.00,9.00,54.44,310.00,3.00,0.00,30.39,1029.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.40,KLNS 041053Z 31003KT 10SM CLR M05/M13 A3039 RMK AO2 SLP297 T10501128,null
LNS,2022-01-04 11:53,19.90,12.00,70.95,0.00,0.00,0.00,30.40,1030.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.90,KLNS 041153Z 00000KT 10SM CLR M07/M11 A3040 RMK AO2 SLP301 T10671111 11044 21067 53007,null
LNS,2022-01-04 12:53,19.90,12.90,73.83,0.00,0.00,0.00,30.41,1030.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.90,KLNS 041253Z 00000KT 10SM CLR M07/M11 A3041 RMK AO2 SLP305 T10671106,null
LNS,2022-01-04 13:53,25.00,12.90,59.55,170.00,3.00,0.00,30.43,1030.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.69,KLNS 041353Z 17003KT 10SM CLR M04/M11 A3043 RMK AO2 SLP309 T10391106,null
LNS,2022-01-04 14:53,28.00,12.00,50.56,0.00,0.00,0.00,30.44,1031.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.00,KLNS 041453Z 00000KT 10SM CLR M02/M11 A3044 RMK AO2 SLP314 T10221111 53014,null
LNS,2022-01-04 15:53,30.90,14.00,49.05,0.00,0.00,0.00,30.43,1031.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.90,KLNS 041553Z 00000KT 10SM CLR M01/M10 A3043 RMK AO2 SLP311 T10061100,null
LNS,2022-01-04 16:53,30.90,14.00,49.05,0.00,0.00,0.00,30.41,1030.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.90,KLNS 041653Z 00000KT 10SM CLR M01/M10 A3041 RMK AO2 SLP302 T10061100,null
LNS,2022-01-04 17:53,34.00,16.00,47.25,260.00,5.00,0.00,30.38,1029.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.77,KLNS 041753Z 26005KT 10SM CLR 01/M09 A3038 RMK AO2 SLP293 T00111089 10011 21072 58021,null
LNS,2022-01-04 18:53,35.10,16.00,45.22,230.00,6.00,0.00,30.36,1028.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.26,KLNS 041853Z 23006KT 10SM CLR 02/M09 A3036 RMK AO2 SLP285 T00171089,null
LNS,2022-01-04 19:53,36.00,17.10,45.77,200.00,5.00,0.00,30.34,1027.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.15,KLNS 041953Z 20005KT 10SM CLR 02/M08 A3034 RMK AO2 SLP279 T00221083,null
LNS,2022-01-04 20:53,36.00,17.10,45.77,190.00,7.00,0.00,30.34,1027.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.65,KLNS 042053Z 19007KT 10SM CLR 02/M08 A3034 RMK AO2 SLP279 T00221083 55014,null
LNS,2022-01-04 21:53,34.00,17.10,49.55,190.00,6.00,0.00,30.35,1028.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.94,KLNS 042153Z 19006KT 10SM CLR 01/M08 A3035 RMK AO2 SLP281 T00111083,null
LNS,2022-01-04 22:53,32.00,18.00,55.82,170.00,5.00,0.00,30.34,1027.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KLNS 042253Z 17005KT 10SM CLR 00/M08 A3034 RMK AO2 SLP278 T00001078,null
LNS,2022-01-04 23:53,30.00,19.00,63.18,140.00,6.00,0.00,30.33,1027.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.12,KLNS 042353Z 14006KT 10SM CLR M01/M07 A3033 RMK AO2 SLP275 T10111072 10022 21017 58005,null
LNS,2022-01-05 00:53,28.90,21.00,71.96,140.00,6.00,0.00,30.30,1026.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.80,KLNS 050053Z 14006KT 10SM CLR M02/M06 A3030 RMK AO2 SLP266 T10171061,null
LNS,2022-01-05 01:53,28.00,21.00,74.67,150.00,5.00,0.00,30.28,1025.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.64,KLNS 050153Z 15005KT 10SM CLR M02/M06 A3028 RMK AO2 SLP258 T10221061,null
LNS,2022-01-05 02:53,28.00,19.90,71.25,160.00,9.00,0.00,30.27,1025.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.54,KLNS 050253Z 16009KT 10SM CLR M02/M07 A3027 RMK AO2 SLP256 T10221067 56018,null
LNS,2022-01-05 03:16,28.00,21.00,74.67,160.00,5.00,0.00,30.28,null,10.00,null,BKN,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,21.64,KLNS 050316Z 16005KT 10SM BKN014 M02/M06 A3028 RMK AO2 T10221061,null
LNS,2022-01-05 03:53,28.90,21.00,71.96,130.00,4.00,0.00,30.28,1025.80,10.00,null,OVC,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,23.80,KLNS 050353Z 13004KT 10SM OVC014 M02/M06 A3028 RMK AO2 SLP258 T10171061,null
LNS,2022-01-05 04:10,28.90,21.00,71.96,150.00,4.00,0.00,30.27,null,10.00,null,OVC,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,23.80,KLNS 050410Z AUTO 15004KT 10SM OVC015 M02/M06 A3027 RMK AO2 T10171061,null
LNS,2022-01-05 04:53,28.00,21.00,74.67,140.00,5.00,0.00,30.24,1024.40,10.00,null,OVC,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,21.64,KLNS 050453Z AUTO 14005KT 10SM OVC015 M02/M06 A3024 RMK AO2 SLP244 T10221061 400221072,null
LNS,2022-01-05 05:22,27.00,19.90,74.25,140.00,4.00,0.00,30.23,null,10.00,null,SCT,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,21.58,KLNS 050522Z AUTO 14004KT 10SM SCT015 M03/M07 A3023 RMK AO2 T10281067,null
LNS,2022-01-05 05:33,27.00,19.90,74.25,130.00,4.00,0.00,30.22,null,10.00,null,BKN,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,21.58,KLNS 050533Z AUTO 13004KT 10SM BKN015 M03/M07 A3022 RMK AO2 T10281067,null
LNS,2022-01-05 05:49,26.60,19.40,73.89,110.00,4.00,0.00,30.21,null,10.00,null,BKN,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,21.11,KLNS 050549Z AUTO 11004KT 10SM BKN014 M03/M07 A3021 RMK AO2,null
LNS,2022-01-05 05:53,26.10,19.90,77.06,110.00,4.00,0.00,30.21,1023.40,10.00,null,BKN,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,20.53,KLNS 050553Z AUTO 11004KT 10SM BKN014 M03/M07 A3021 RMK AO2 SLP234 T10331067 11011 21033 56024,null
LNS,2022-01-05 06:00,26.10,19.90,77.06,100.00,4.00,0.00,30.21,null,10.00,null,FEW,null,null,null,1400.00,null,null,null,null,null,null,null,null,null,null,20.53,KLNS 050600Z AUTO 10004KT 10SM FEW014 M03/M07 A3021 RMK AO2 T10331067,null
LNS,2022-01-05 06:53,26.10,19.00,74.16,100.00,3.00,0.00,30.20,1022.90,10.00,null,FEW,null,null,null,1300.00,null,null,null,null,null,null,null,null,null,null,21.94,KLNS 050653Z AUTO 10003KT 10SM FEW013 M03/M07 A3020 RMK AO2 SLP229 T10331072,null
LNS,2022-01-05 07:40,25.00,19.90,80.66,110.00,4.00,0.00,30.18,null,10.00,null,BKN,null,null,null,1300.00,null,null,null,null,null,null,null,null,null,null,19.25,KLNS 050740Z AUTO 11004KT 10SM BKN013 M04/M07 A3018 RMK AO2 T10391067,null
LNS,2022-01-05 07:53,25.00,19.90,80.66,100.00,4.00,0.00,30.17,1022.10,10.00,null,OVC,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,19.25,KLNS 050753Z AUTO 10004KT 10SM OVC012 M04/M07 A3017 RMK AO2 SLP221 T10391067,null
